date,1. open,2. high,3. low,4. close,5. volume
2023-01-17 06:30:00,146.17,146.17,146.17,146.17,1312.0
2023-01-13 16:30:00,145.6,145.6,145.6,145.6,223.0
2023-01-13 16:15:00,145.89,145.89,145.89,145.89,69684.0
2023-01-13 16:00:00,145.97,145.99,145.705,145.87,368643.0
2023-01-13 15:45:00,145.935,146.1,145.882,145.975,148557.0
2023-01-13 15:30:00,145.79,145.9668,145.77,145.92,66335.0
2023-01-13 15:15:00,145.74,145.89,145.71,145.8,52315.0
2023-01-13 15:00:00,145.71,145.78,145.58,145.74,45282.0
2023-01-13 14:45:00,145.785,145.85,145.62,145.71,56591.0
2023-01-13 14:30:00,145.88,145.92,145.75,145.77,44068.0
2023-01-13 14:15:00,145.81,145.909,145.78,145.87,50071.0
2023-01-13 14:00:00,145.77,145.94,145.75,145.8,37170.0
2023-01-13 13:45:00,145.55,145.807,145.51,145.78,50104.0
2023-01-13 13:30:00,145.55,145.56,145.47,145.56,30754.0
2023-01-13 13:15:00,145.5499,145.5902,145.4606,145.56,36583.0
2023-01-13 13:00:00,145.51,145.63,145.405,145.5431,34421.0
2023-01-13 12:45:00,145.5,145.51,145.345,145.475,47364.0
2023-01-13 12:30:00,145.605,145.6859,145.42,145.5,35666.0
2023-01-13 12:15:00,145.32,145.625,145.25,145.61,77389.0
2023-01-13 12:00:00,145.31,145.345,145.17,145.34,50877.0
2023-01-13 11:45:00,145.37,145.4013,145.12,145.3204,40490.0
2023-01-13 11:30:00,145.08,145.45,145.07,145.38,51034.0
2023-01-13 11:15:00,145.08,145.14,144.94,145.06,103447.0
2023-01-13 11:00:00,144.87,145.19,144.86,145.08,58490.0
2023-01-13 10:45:00,145.12,145.31,144.9,144.9,62394.0
2023-01-13 10:30:00,145.06,145.3,144.97,145.12,73267.0
2023-01-13 10:15:00,144.83,145.17,144.78,145.0301,79797.0
2023-01-13 10:00:00,144.13,144.94,144.11,144.85,78053.0
2023-01-13 09:45:00,144.06,144.755,144.01,144.1335,237279.0
2023-01-13 09:30:00,144.55,144.55,144.01,144.03,2647.0
2023-01-13 09:15:00,144.78,144.78,144.7,144.71,2140.0
2023-01-13 08:45:00,144.5,144.5,144.5,144.5,400.0
2023-01-13 08:00:00,144.5,144.5,144.5,144.5,200.0
2023-01-13 07:15:00,145.17,145.17,144.99,144.99,1686.0
2023-01-12 17:45:00,145.79,145.79,145.55,145.55,855.0
2023-01-12 16:30:00,145.5001,145.5001,145.5,145.5001,604.0
2023-01-12 16:15:00,145.55,145.55,145.5,145.55,66638.0
2023-01-12 16:00:00,145.48,145.67,145.31,145.55,345804.0
2023-01-12 15:45:00,145.47,145.595,145.43,145.49,93940.0
2023-01-12 15:30:00,145.48,145.62,145.4,145.46,74425.0
2023-01-12 15:15:00,145.88,146.0,145.425,145.48,70960.0
2023-01-12 15:00:00,146.0,146.12,145.75,145.8818,61779.0
2023-01-12 14:45:00,145.93,146.14,145.89,146.0,48008.0
2023-01-12 14:30:00,146.38,146.38,145.95,145.98,76690.0
2023-01-12 14:15:00,146.62,146.66,146.375,146.42,57201.0
2023-01-12 14:00:00,146.3,146.63,146.2697,146.5816,63626.0
2023-01-12 13:45:00,146.08,146.43,145.92,146.3,85499.0
2023-01-12 13:30:00,146.58,146.62,145.97,146.08,91045.0
2023-01-12 13:15:00,146.46,146.59,146.37,146.5663,54734.0
2023-01-12 13:00:00,146.35,146.58,146.35,146.46,78126.0
2023-01-12 12:45:00,146.38,146.47,146.32,146.34,59062.0
2023-01-12 12:30:00,146.08,146.38,146.06,146.35,61729.0
2023-01-12 12:15:00,145.945,146.13,145.8575,146.08,48674.0
2023-01-12 12:00:00,146.0,146.13,145.82,145.96,76242.0
2023-01-12 11:45:00,145.96,146.08,145.65,145.995,73870.0
2023-01-12 11:30:00,145.81,146.1278,145.79,145.97,78698.0
2023-01-12 11:15:00,145.76,145.9,145.3955,145.87,105394.0
2023-01-12 11:00:00,145.77,146.01,145.57,145.76,80747.0
2023-01-12 10:45:00,145.76,146.27,145.69,145.755,92032.0
2023-01-12 10:30:00,145.84,146.04,145.75,145.755,83507.0
2023-01-12 10:15:00,145.27,146.12,145.245,145.93,108787.0
2023-01-12 10:00:00,145.05,145.39,144.755,145.35,91229.0
2023-01-12 09:45:00,144.88,145.11,144.52,145.04,164546.0
2023-01-12 09:30:00,144.95,144.95,144.57,144.57,1133.0
2023-01-12 09:15:00,145.52,145.52,145.4,145.4,2286.0
2023-01-12 09:00:00,145.04,145.5,145.04,145.31,1060.0
2023-01-12 08:45:00,143.21,145.04,143.2,145.04,9368.0
2023-01-12 08:30:00,145.26,145.5,145.26,145.5,1065.0
2023-01-11 16:45:00,145.6167,145.6167,145.6167,145.6167,100.0
2023-01-11 16:30:00,145.26,145.26,145.26,145.26,2413.0
2023-01-11 16:15:00,145.26,145.26,145.2,145.26,299654.0
2023-01-11 16:00:00,144.665,145.34,144.59,145.22,399985.0
2023-01-11 15:45:00,144.72,144.72,144.5401,144.665,130900.0
2023-01-11 15:30:00,144.82,144.91,144.68,144.71,107868.0
2023-01-11 15:15:00,144.74,144.97,144.73,144.8,60328.0
2023-01-11 15:00:00,144.91,144.97,144.645,144.73,87546.0
2023-01-11 14:45:00,144.64,145.0,144.6,144.89,66476.0
2023-01-11 14:30:00,144.81,144.87,144.6,144.62,69496.0
2023-01-11 14:15:00,144.9962,145.03,144.64,144.82,57651.0
2023-01-11 14:00:00,145.07,145.16,144.8436,144.99,59486.0
2023-01-11 13:45:00,145.4,145.44,145.09,145.1,71210.0
2023-01-11 13:30:00,145.13,145.44,144.96,145.4,67452.0
2023-01-11 13:15:00,144.845,145.2,144.8,145.15,85073.0
2023-01-11 13:00:00,144.72,144.89,144.65,144.84,43873.0
2023-01-11 12:45:00,144.9362,144.95,144.5855,144.72,56781.0
2023-01-11 12:30:00,144.73,144.94,144.665,144.9234,47680.0
2023-01-11 12:15:00,144.47,144.78,144.47,144.74,41621.0
2023-01-11 12:00:00,144.39,144.61,144.31,144.47,69881.0
2023-01-11 11:45:00,144.2,144.48,144.2,144.4373,41540.0
2023-01-11 11:30:00,144.01,144.19,143.9401,144.17,49314.0
2023-01-11 11:15:00,143.68,144.0,143.66,144.0,48101.0
2023-01-11 11:00:00,143.56,143.83,143.45,143.6731,89238.0
2023-01-11 10:45:00,143.87,143.9,143.52,143.59,90534.0
2023-01-11 10:30:00,144.2,145.0,143.77,143.87,203944.0
2023-01-11 10:15:00,144.27,144.52,144.1508,144.17,90249.0
2023-01-11 10:00:00,144.74,144.755,144.19,144.25,115307.0
2023-01-11 09:45:00,145.0,145.53,144.6939,144.72,212683.0
2023-01-11 09:15:00,145.29,145.4,145.29,145.4,1763.0
2023-01-11 08:45:00,145.3,145.3,145.3,145.3,200.0
2023-01-10 17:00:00,144.84,144.84,144.84,144.84,170.0
2023-01-10 16:15:00,144.8,144.8,144.8,144.8,71194.0
2023-01-10 16:00:00,144.21,144.85,144.19,144.8,353228.0
2023-01-10 15:45:00,144.11,144.255,144.02,144.2104,68052.0
2023-01-10 15:30:00,144.05,144.21,144.03,144.11,49864.0
2023-01-10 15:15:00,144.075,144.09,143.81,144.05,48258.0
2023-01-10 15:00:00,144.09,144.12,143.98,144.04,45531.0
2023-01-10 14:45:00,144.2344,144.24,144.08,144.11,43878.0
2023-01-10 14:30:00,144.33,144.33,144.1447,144.23,38491.0
2023-01-10 14:15:00,144.19,144.3925,144.13,144.32,37775.0
2023-01-10 14:00:00,144.09,144.22,143.99,144.19,35393.0
2023-01-10 13:45:00,144.11,144.34,144.07,144.075,44887.0
2023-01-10 13:30:00,144.16,144.2,144.05,144.13,27847.0
2023-01-10 13:15:00,144.07,144.28,144.0201,144.15,31956.0
2023-01-10 13:00:00,143.89,144.1,143.83,144.06,36779.0
2023-01-10 12:45:00,143.525,143.95,143.515,143.89,37313.0
2023-01-10 12:30:00,143.54,143.62,143.4,143.55,47270.0
2023-01-10 12:15:00,143.44,143.61,143.1528,143.54,37346.0
2023-01-10 12:00:00,143.31,143.58,143.215,143.43,50090.0
2023-01-10 11:45:00,143.45,143.4959,143.22,143.3391,48457.0
2023-01-10 11:30:00,143.65,143.7199,143.37,143.4,48713.0
2023-01-10 11:15:00,143.63,143.76,143.55,143.63,69671.0
2023-01-10 11:00:00,142.955,143.6599,142.9,143.58,66041.0
2023-01-10 10:45:00,143.31,143.31,142.95,143.0,71735.0
2023-01-10 10:30:00,144.06,144.2327,143.26,143.335,75360.0
2023-01-10 10:15:00,144.19,144.23,143.61,144.01,70629.0
2023-01-10 10:00:00,143.78,144.36,143.74,144.16,84446.0
2023-01-10 09:45:00,143.61,143.94,143.25,143.8648,200419.0
2023-01-10 09:30:00,143.6,143.91,143.6,143.91,920.0
2023-01-10 08:45:00,143.0,143.0,143.0,143.0,251.0
2023-01-09 17:30:00,143.26,143.26,143.26,143.26,448.0
2023-01-09 17:15:00,143.15,143.15,143.15,143.15,200.0
2023-01-09 17:00:00,143.6,143.6,143.6,143.6,101.0
2023-01-09 16:45:00,143.5999,143.5999,143.5999,143.5999,173.0
2023-01-09 16:30:00,143.6,143.6,143.5,143.5,341.0
2023-01-09 16:15:00,143.55,144.09,143.55,143.55,226465.0
2023-01-09 16:00:00,143.97,144.01,143.52,143.56,424703.0
2023-01-09 15:45:00,143.76,143.97,143.64,143.97,109818.0
2023-01-09 15:30:00,143.62,143.98,143.59,143.755,92563.0
2023-01-09 15:15:00,143.69,143.865,143.62,143.62,75277.0
2023-01-09 15:00:00,143.98,144.07,143.65,143.7,65464.0
2023-01-09 14:45:00,143.88,144.12,143.87,143.99,123892.0
2023-01-09 14:30:00,143.9,144.04,143.77,143.9,82672.0
2023-01-09 14:15:00,144.24,144.36,143.91,143.91,77282.0
2023-01-09 14:00:00,144.12,144.35,144.09,144.23,61548.0
2023-01-09 13:45:00,144.87,144.89,144.12,144.1659,84747.0
2023-01-09 13:30:00,145.15,145.15,144.78,144.87,54304.0
2023-01-09 13:15:00,145.03,145.17,144.88,145.12,99902.0
2023-01-09 13:00:00,144.87,145.1599,144.85,145.0367,99710.0
2023-01-09 12:45:00,145.1375,145.14,144.66,144.8545,50924.0
2023-01-09 12:30:00,145.34,145.355,145.07,145.15,85210.0
2023-01-09 12:15:00,145.385,145.4,145.28,145.33,89313.0
2023-01-09 12:00:00,145.14,145.47,145.14,145.41,144012.0
2023-01-09 11:45:00,145.03,145.12,144.82,145.12,126640.0
2023-01-09 11:30:00,145.27,145.45,145.03,145.04,114907.0
2023-01-09 11:15:00,144.91,145.36,144.89,145.24,103396.0
2023-01-09 11:00:00,144.895,145.11,144.88,144.9,99460.0
2023-01-09 10:45:00,144.5,145.06,144.44,144.9,137973.0
2023-01-09 10:30:00,144.15,144.615,144.15,144.5,146141.0
2023-01-09 10:15:00,144.04,144.54,143.91,144.135,148387.0
2023-01-09 10:00:00,144.02,144.35,143.9794,144.02,167676.0
2023-01-09 09:45:00,144.08,144.08,143.4,144.01,253995.0
2023-01-09 09:15:00,144.0,144.0,144.0,144.0,576.0
2023-01-09 09:00:00,144.24,144.28,144.24,144.28,743.0
2023-01-09 08:45:00,144.0,144.0,144.0,144.0,410.0
2023-01-09 08:15:00,144.3,144.3,143.92,144.05,1556.0
2023-01-09 07:15:00,144.25,144.25,144.25,144.25,357.0
2023-01-06 19:00:00,143.7,143.7,143.7,143.7,150.0
2023-01-06 17:00:00,143.65,143.65,143.65,143.65,47517.0
2023-01-06 16:30:00,143.74,143.74,143.74,143.74,150.0
2023-01-06 16:15:00,143.7,143.75,143.7,143.7,207879.0
2023-01-06 16:00:00,143.9,144.04,143.5,143.7,500809.0
2023-01-06 15:45:00,143.88,144.06,143.72,143.9,186876.0
2023-01-06 15:30:00,144.075,144.12,143.86,143.89,146092.0
2023-01-06 15:15:00,144.02,144.25,144.0,144.08,118351.0
2023-01-06 15:00:00,144.03,144.11,143.9,144.01,80116.0
2023-01-06 14:45:00,143.85,144.11,143.85,144.05,77199.0
2023-01-06 14:30:00,143.89,144.03,143.805,143.85,64849.0
2023-01-06 14:15:00,143.52,143.95,143.52,143.8807,55443.0
2023-01-06 14:00:00,143.41,143.58,143.375,143.505,61272.0
2023-01-06 13:45:00,143.57,143.63,143.43,143.455,50550.0
2023-01-06 13:30:00,143.55,143.56,143.36,143.53,35689.0
2023-01-06 13:15:00,143.36,143.54,143.3,143.52,44600.0
2023-01-06 13:00:00,143.3385,143.44,143.22,143.33,47999.0
2023-01-06 12:45:00,143.3401,143.44,143.18,143.37,52543.0
2023-01-06 12:30:00,143.57,143.685,143.295,143.345,43933.0
2023-01-06 12:15:00,143.74,143.77,143.54,143.55,54392.0
2023-01-06 12:00:00,143.67,143.96,143.62,143.72,62781.0
2023-01-06 11:45:00,143.54,143.77,143.44,143.6616,63489.0
2023-01-06 11:30:00,143.53,143.74,143.49,143.51,69455.0
2023-01-06 11:15:00,143.44,143.64,143.38,143.515,62538.0
2023-01-06 11:00:00,143.14,143.44,143.1062,143.39,71858.0
2023-01-06 10:45:00,142.51,143.3,142.51,143.13,83851.0
2023-01-06 10:30:00,142.6,142.82,142.32,142.45,151022.0
2023-01-06 10:15:00,142.0,142.83,141.97,142.5409,109588.0
2023-01-06 10:00:00,141.68,142.24,141.58,141.94,83377.0
2023-01-06 09:45:00,142.38,142.95,141.6,141.66,182719.0
2023-01-06 09:30:00,142.15,142.27,141.86,142.27,2448.0
2023-01-06 09:15:00,142.29,142.36,142.29,142.36,614.0
2023-01-06 09:00:00,142.3,142.36,142.1,142.29,2448.0
2023-01-06 08:45:00,141.68,142.0,141.68,142.0,1401.0
2023-01-05 19:45:00,141.4,141.4,141.4,141.4,278.0
2023-01-05 17:30:00,141.41,141.41,141.41,141.41,350.0
2023-01-05 16:15:00,141.11,141.11,141.11,141.11,62181.0
2023-01-05 16:00:00,141.26,141.35,141.015,141.11,399910.0
2023-01-05 15:45:00,141.1,141.34,140.99,141.23,152314.0
2023-01-05 15:30:00,141.32,141.35,141.02,141.11,76362.0
2023-01-05 15:15:00,141.54,141.555,141.24,141.32,47866.0
2023-01-05 15:00:00,141.66,141.85,141.55,141.58,56306.0
2023-01-05 14:45:00,141.39,141.83,141.37,141.675,58735.0
2023-01-05 14:30:00,141.42,141.64,141.34,141.38,55371.0
2023-01-05 14:15:00,141.505,141.7166,141.39,141.4,44980.0
2023-01-05 14:00:00,141.47,141.63,141.409,141.48,52538.0
2023-01-05 13:45:00,141.45,141.6686,141.38,141.46,39769.0
2023-01-05 13:30:00,140.89,141.64,140.83,141.4,60480.0
2023-01-05 13:15:00,141.09,141.14,140.88,140.88,31101.0
2023-01-05 13:00:00,141.24,141.325,141.12,141.12,37384.0
2023-01-05 12:45:00,140.875,141.34,140.875,141.2231,83214.0
2023-01-05 12:30:00,141.16,141.32,140.87,140.9,43280.0
2023-01-05 12:15:00,140.985,141.35,140.98,141.14,55411.0
2023-01-05 12:00:00,140.77,141.14,140.77,140.9914,120282.0
2023-01-05 11:45:00,140.36,140.79,140.24,140.75,80803.0
2023-01-05 11:30:00,140.58,140.61,140.16,140.34,58287.0
2023-01-05 11:15:00,140.56,140.68,140.47,140.57,57744.0
2023-01-05 11:00:00,140.8308,140.9,140.49,140.565,62659.0
2023-01-05 10:45:00,140.41,140.8188,140.26,140.8,72550.0
2023-01-05 10:30:00,140.76,140.82,140.01,140.38,80220.0
2023-01-05 10:15:00,140.9,141.0,140.39,140.775,134688.0
2023-01-05 10:00:00,141.33,141.33,140.58,140.93,164219.0
2023-01-05 09:45:00,142.44,142.498,141.32,141.33,171612.0
2023-01-05 09:30:00,142.15,142.45,142.15,142.45,813.0
2023-01-05 08:45:00,142.3,142.3,142.3,142.3,205.0
2023-01-05 08:15:00,142.4,142.4,142.4,142.4,108.0
2023-01-04 17:15:00,142.58,142.58,142.58,142.58,673.0
2023-01-04 16:45:00,142.13,142.13,142.13,142.13,184.0
2023-01-04 16:15:00,142.6,142.6,142.39,142.6,117148.0
2023-01-04 16:00:00,141.72,142.68,141.69,142.57,462058.0
2023-01-04 15:45:00,142.08,142.15,141.69,141.73,150059.0
2023-01-04 15:30:00,142.28,142.39,141.95,142.08,94621.0
2023-01-04 15:15:00,142.21,142.46,142.14,142.26,107901.0
2023-01-04 15:00:00,141.87,142.21,141.75,142.21,57444.0
2023-01-04 14:45:00,141.6,142.02,141.55,141.87,84446.0
2023-01-04 14:30:00,142.31,142.64,141.62,141.65,119420.0
2023-01-04 14:15:00,143.0,143.41,142.1,142.295,199295.0
2023-01-04 14:00:00,143.3,143.3,142.89,143.02,86950.0
2023-01-04 13:45:00,143.22,143.395,143.12,143.3,80498.0
2023-01-04 13:30:00,143.37,143.4375,143.15,143.21,80636.0
2023-01-04 13:15:00,143.25,143.4199,142.94,143.38,85318.0
2023-01-04 13:00:00,143.5,143.5,143.23,143.26,64030.0
2023-01-04 12:45:00,143.44,143.615,143.44,143.49,56514.0
2023-01-04 12:30:00,143.3226,143.555,143.311,143.42,89630.0
2023-01-04 12:15:00,143.145,143.43,143.09,143.3246,140445.0
2023-01-04 12:00:00,142.96,143.17,142.88,143.13,97652.0
2023-01-04 11:45:00,142.35,142.98,142.35,142.98,93281.0
2023-01-04 11:30:00,142.42,142.44,142.15,142.32,146018.0
2023-01-04 11:15:00,142.38,142.435,142.235,142.4,130557.0
2023-01-04 11:00:00,141.995,142.39,141.98,142.38,96002.0
2023-01-04 10:45:00,141.76,142.02,141.39,141.99,155568.0
2023-01-04 10:30:00,141.6801,141.8,141.39,141.78,57856.0
2023-01-04 10:15:00,142.3,142.48,141.3675,141.72,89226.0
2023-01-04 10:00:00,141.96,142.32,141.945,142.31,146762.0
2023-01-04 09:45:00,142.07,142.38,141.87,141.97,249781.0
2023-01-04 09:00:00,141.9,141.9,141.9,141.9,200.0
2023-01-04 08:45:00,142.0,142.0,141.95,141.95,388.0
2023-01-04 08:15:00,141.65,141.72,141.65,141.72,386.0
2023-01-04 08:00:00,141.9,141.9,141.88,141.88,1978.0
2023-01-04 07:30:00,141.88,141.88,141.88,141.88,111.0
2023-01-04 05:30:00,141.92,141.92,141.92,141.92,128.0
2023-01-03 19:15:00,141.61,141.61,141.61,141.61,119.0
2023-01-03 16:15:00,141.55,141.55,141.55,141.55,194111.0
2023-01-03 16:00:00,141.31,141.62,141.25,141.52,367831.0
2023-01-03 15:45:00,141.23,141.46,141.19,141.34,166511.0
2023-01-03 15:30:00,141.43,141.66,141.18,141.23,95480.0
2023-01-03 15:15:00,141.15,141.44,141.14,141.42,78969.0
2023-01-03 15:00:00,140.955,141.33,140.955,141.17,66553.0
2023-01-03 14:45:00,140.81,140.96,140.48,140.94,74699.0
2023-01-03 14:30:00,140.92,140.99,140.7,140.82,70808.0
2023-01-03 14:15:00,141.12,141.2,140.87,140.91,53705.0
2023-01-03 14:00:00,141.05,141.21,140.88,141.11,66589.0
2023-01-03 13:45:00,141.13,141.2,140.99,141.065,69466.0
2023-01-03 13:30:00,140.89,141.1999,140.78,141.15,72103.0
2023-01-03 13:15:00,140.99,141.085,140.89,140.89,47564.0
2023-01-03 13:00:00,140.88,141.06,140.66,141.01,59712.0
2023-01-03 12:45:00,140.9304,141.22,140.8638,140.93,54892.0
2023-01-03 12:30:00,141.155,141.155,140.71,140.93,73996.0
2023-01-03 12:15:00,140.64,141.17,140.64,141.17,141429.0
2023-01-03 12:00:00,140.73,140.815,140.5,140.64,77296.0
2023-01-03 11:45:00,140.88,140.89,140.57,140.75,101602.0
2023-01-03 11:30:00,140.81,141.01,140.77,140.895,99903.0
2023-01-03 11:15:00,141.47,141.68,140.81,140.83,83834.0
2023-01-03 11:00:00,141.52,141.57,141.17,141.46,78881.0
2023-01-03 10:45:00,141.15,141.555,140.98,141.48,81264.0
2023-01-03 10:30:00,141.18,141.23,140.75,141.17,91597.0
2023-01-03 10:15:00,141.06,141.5,141.055,141.19,81629.0
2023-01-03 10:00:00,141.54,141.56,140.93,141.03,152826.0
2023-01-03 09:45:00,141.1,141.9,140.63,141.52,262418.0
2023-01-03 09:15:00,141.26,141.26,140.89,141.1,4470.0
2023-01-03 09:00:00,141.26,141.26,141.26,141.26,100.0
2023-01-03 08:15:00,141.25,141.25,141.25,141.25,518.0
2023-01-03 08:00:00,141.25,141.25,141.25,141.25,268.0
2023-01-03 05:30:00,141.75,141.75,141.75,141.75,200.0
2023-01-03 05:00:00,141.53,141.68,141.53,141.68,340.0
2022-12-30 18:00:00,141.4999,141.4999,141.4999,141.4999,300.0
2022-12-30 17:00:00,140.89,140.89,140.89,140.89,300.0
2022-12-30 16:45:00,140.9,140.9,140.89,140.89,1764.0
2022-12-30 16:15:00,140.89,141.2,140.89,140.89,140004.0
2022-12-30 16:00:00,140.395,140.9,140.395,140.89,408546.0
2022-12-30 15:45:00,139.935,140.465,139.92,140.42,109205.0
2022-12-30 15:30:00,139.94,140.13,139.87,139.94,87096.0
2022-12-30 15:15:00,139.47,139.97,139.46,139.93,92221.0
2022-12-30 15:00:00,139.68,139.72,139.45,139.46,94069.0
2022-12-30 14:45:00,139.82,139.9,139.675,139.69,54255.0
2022-12-30 14:30:00,139.83,139.8616,139.7,139.83,48222.0
2022-12-30 14:15:00,139.93,140.0,139.79,139.85,52473.0
2022-12-30 14:00:00,139.9261,139.965,139.85,139.92,48655.0
2022-12-30 13:45:00,139.84,140.06,139.81,139.93,66610.0
2022-12-30 13:30:00,140.26,140.26,139.525,139.84,97003.0
2022-12-30 13:15:00,140.35,140.405,140.23,140.275,43344.0
2022-12-30 13:00:00,140.48,140.495,140.2,140.32,45766.0
2022-12-30 12:45:00,140.47,140.54,140.39,140.44,42488.0
2022-12-30 12:30:00,140.37,140.515,140.37,140.45,36728.0
2022-12-30 12:15:00,140.44,140.55,140.32,140.35,86398.0
2022-12-30 12:00:00,140.31,140.475,140.205,140.43,62579.0
2022-12-30 11:45:00,140.1,140.505,140.07,140.3,64762.0
2022-12-30 11:30:00,140.19,140.2,139.98,140.09,78412.0
2022-12-30 11:15:00,140.28,140.3,140.09,140.175,51806.0
2022-12-30 11:00:00,140.4723,140.68,140.26,140.285,50241.0
2022-12-30 10:45:00,140.64,140.68,140.47,140.47,59213.0
2022-12-30 10:30:00,140.485,140.75,140.37,140.63,68337.0
2022-12-30 10:15:00,140.4,140.53,140.22,140.47,105260.0
2022-12-30 10:00:00,140.675,140.715,140.23,140.43,74853.0
2022-12-30 09:45:00,140.54,140.8299,140.0771,140.71,109593.0
2022-12-30 09:30:00,140.55,140.75,140.55,140.75,1504.0
2022-12-30 08:30:00,140.74,140.74,140.67,140.68,1118.0
2022-12-30 08:15:00,140.74,140.78,140.74,140.78,639.0
2022-12-29 19:15:00,141.0,141.0,141.0,141.0,400.0
2022-12-29 19:00:00,141.0,141.0,141.0,141.0,500.0
2022-12-29 18:00:00,141.02,141.05,141.02,141.05,700.0
2022-12-29 17:15:00,141.05,141.06,141.05,141.06,987.0
2022-12-29 17:00:00,141.2,141.24,141.06,141.06,1202.0
2022-12-29 16:30:00,141.06,141.06,141.06,141.06,11345.0
2022-12-29 16:15:00,141.06,141.06,141.06,141.06,44858.0
2022-12-29 16:00:00,141.14,141.3152,140.9,141.03,421730.0
2022-12-29 15:45:00,141.11,141.1612,140.98,141.151,87470.0
2022-12-29 15:30:00,141.07,141.18,141.0,141.1,82147.0
2022-12-29 15:15:00,141.29,141.42,141.1,141.1,56021.0
2022-12-29 15:00:00,141.47,141.48,141.25,141.3084,53824.0
2022-12-29 14:45:00,141.28,141.52,141.26,141.48,37716.0
2022-12-29 14:30:00,141.35,141.47,141.25,141.275,46903.0
2022-12-29 14:15:00,141.47,141.63,141.345,141.36,48534.0
2022-12-29 14:00:00,141.45,141.46,141.31,141.45,47439.0
2022-12-29 13:45:00,141.41,141.478,141.29,141.44,56679.0
2022-12-29 13:30:00,141.27,141.455,141.19,141.44,41037.0
2022-12-29 13:15:00,141.54,141.54,141.225,141.2866,41346.0
2022-12-29 13:00:00,141.4,141.5827,141.325,141.55,62891.0
2022-12-29 12:45:00,141.52,141.52,141.28,141.37,56090.0
2022-12-29 12:30:00,141.59,141.66,141.49,141.51,40345.0
2022-12-29 12:15:00,141.77,141.83,141.52,141.61,53549.0
2022-12-29 12:00:00,141.475,141.8,141.46,141.76,57797.0
2022-12-29 11:45:00,141.34,141.55,141.34,141.46,55151.0
2022-12-29 11:30:00,141.24,141.441,141.215,141.335,57985.0
2022-12-29 11:15:00,141.68,141.71,141.17,141.25,60094.0
2022-12-29 11:00:00,141.5802,141.78,141.51,141.67,61307.0
2022-12-29 10:45:00,141.9198,142.01,141.61,141.62,70918.0
2022-12-29 10:30:00,141.85,142.26,141.82,141.9038,89567.0
2022-12-29 10:15:00,142.06,142.09,141.81,141.9,54176.0
2022-12-29 10:00:00,141.72,142.05,141.58,142.05,67149.0
2022-12-29 09:45:00,140.58,141.86,140.45,141.6809,111718.0
2022-12-29 09:15:00,140.53,140.53,140.53,140.53,329.0
2022-12-29 09:00:00,140.5,140.5,140.5,140.5,1603.0
2022-12-29 08:15:00,140.02,140.02,140.02,140.02,107.0
2022-12-28 18:15:00,140.3,140.3,140.3,140.3,100.0
2022-12-28 18:00:00,140.1,140.1,140.1,140.1,100.0
2022-12-28 17:30:00,140.02,140.02,140.02,140.02,11345.0
2022-12-28 17:15:00,140.28,140.3,140.01,140.01,1297.0
2022-12-28 17:00:00,140.02,140.02,140.01,140.01,11459.0
2022-12-28 16:30:00,139.49,139.49,139.49,139.49,118.0
2022-12-28 16:15:00,140.02,140.02,140.02,140.02,138541.0
2022-12-28 16:00:00,139.99,140.265,139.95,140.0,338956.0
2022-12-28 15:45:00,140.24,141.9697,139.99,140.0041,140073.0
2022-12-28 15:30:00,140.23,140.43,140.2,140.241,64080.0
2022-12-28 15:15:00,140.56,140.6,140.24,140.24,62850.0
2022-12-28 15:00:00,140.77,140.81,140.4973,140.565,79926.0
2022-12-28 14:45:00,140.49,140.765,140.435,140.765,58420.0
2022-12-28 14:30:00,140.5,140.585,140.37,140.49,59046.0
2022-12-28 14:15:00,140.69,140.77,140.44,140.54,55654.0
2022-12-28 14:00:00,140.87,140.95,140.68,140.7,37901.0
2022-12-28 13:45:00,141.0215,141.0341,140.8,140.85,34202.0
2022-12-28 13:30:00,141.025,141.12,140.9,141.032,40103.0
2022-12-28 13:15:00,140.9206,141.25,140.9206,141.03,42306.0
2022-12-28 13:00:00,140.765,141.07,140.755,140.96,48688.0
2022-12-28 12:45:00,140.72,140.91,140.69,140.78,47224.0
2022-12-28 12:30:00,140.68,140.73,140.55,140.7212,56946.0
2022-12-28 12:15:00,140.94,141.0,140.67,140.68,61881.0
2022-12-28 12:00:00,141.27,141.27,140.9,140.97,59109.0
2022-12-28 11:45:00,141.495,141.495,141.015,141.285,64892.0
2022-12-28 11:30:00,141.44,141.57,141.299,141.47,65520.0
2022-12-28 11:15:00,141.61,141.71,141.34,141.41,77247.0
2022-12-28 11:00:00,141.94,142.1,141.61,141.625,50152.0
2022-12-28 10:45:00,141.94,142.15,141.82,141.971,90572.0
2022-12-28 10:30:00,142.4,142.485,141.89,141.93,85623.0
2022-12-28 10:15:00,142.26,142.52,142.22,142.412,83101.0
2022-12-28 10:00:00,142.45,142.65,142.06,142.26,62967.0
2022-12-28 09:45:00,142.4,142.81,142.29,142.45,110122.0
2022-12-28 09:30:00,142.43,142.43,142.43,142.43,129.0
2022-12-28 08:30:00,142.4394,142.4394,142.4394,142.4394,200.0
2022-12-28 08:15:00,141.87,141.87,141.87,141.87,423.0
2022-12-27 17:30:00,142.66,142.68,142.66,142.68,647.0
2022-12-27 17:00:00,142.34,142.34,142.34,142.34,164.0
2022-12-27 16:30:00,142.25,142.25,142.25,142.25,101.0
